"","count","artist","album","song","genre","year","popularity","acousticness","danceability","energy","instrumentalness","liveness","speechiness","tempo","valence","key","mode","duration"
"3814",3814,"Robin Schulz","Sugar","Sugar (feat. Francesco Yates)","pop",2015,77,0.0185,0.636,0.815,0,0.163,0.0581,123.063,0.636,5,0,219043
"3815",3815,"Sia","This Is Acting","Cheap Thrills","pop",2016,77,0.0472,0.628,0.698,0.00143,0.0907,0.105,89.976,0.732,6,0,211667
"3816",3816,"Becky G","Can't Stop Dancin'","Can't Stop Dancin'","pop",2014,60,0.00545,0.645,0.669,0.00138,0.0997,0.0638,100.052,0.568,0,0,198853
"3817",3817,"DJ Snake","Middle","Middle","pop",2015,0,0.0175,0.564,0.737,0,0.054,0.0414,104.764,0.211,9,1,220573
"3818",3818,"DNCE","SWAAY","Cake By The Ocean","pop",2015,0,0.147,0.771,0.76,0,0.053,0.0514,119,0.881,4,0,218440
"3819",3819,"Maroon 5","Red Pill Blues (Deluxe)","Wait","pop",2017,0,0.0889,0.659,0.604,0,0.105,0.0542,126.135,0.407,8,1,190643
"3820",3820,"Heikki L","You Don't Want Love (feat. Per Gessle)","You Don't Want Love (feat. Per Gessle)","pop",2014,12,0.0239,0.51,0.891,0,0.0989,0.0451,128.006,0.408,7,1,226120
"3821",3821,"Allie X","COLLXTION I","BITCH","pop",2015,44,0.00832,0.607,0.653,0.693,0.107,0.0278,85.017,0.074,8,1,207307
"3822",3822,"Robyn","Body Talk","Dancing On My Own","pop",2010,64,0.0557,0.674,0.857,0.196,0.0942,0.0346,117.028,0.278,6,1,285854
"3823",3823,"Charli XCX","Good Ones","Good Ones","pop",2021,79,0.072,0.764,0.672,3.32e-06,0.0806,0.0293,129.049,0.789,7,0,136614
"3824",3824,"Kim Petras","Future Starts Now","Future Starts Now","pop",2021,67,0.00329,0.693,0.853,0.000193,0.123,0.0503,119.948,0.432,6,1,279271
"3825",3825,"VÉRITÉ","Somebody Else","Somebody Else","pop",2016,57,0.201,0.674,0.593,0.000529,0.209,0.0582,116.995,0.464,11,0,233077
"3826",3826,"Little Boots","Hands (Standard DMD)","Remedy","pop",2008,46,0.0332,0.586,0.804,0,0.242,0.0475,128.963,0.81,6,0,199333
"3827",3827,"Sky Ferreira","Night Time, My Time","Everything Is Embarrassing","pop",2013,56,0.0606,0.667,0.783,1.17e-06,0.0418,0.0361,117.145,0.564,0,1,250120
"3829",3829,"Dragonette","Summer Thing (feat. Bruno Martini)","Summer Thing (feat. Bruno Martini)","pop",2021,39,0.107,0.768,0.649,0.0202,0.133,0.0304,122.009,0.36,0,0,149487
"3830",3830,"Annie","Dark Hearts","American Cars","pop",2020,47,0.146,0.569,0.588,0.00276,0.127,0.0308,79.379,0.628,7,0,226869
"3831",3831,"Kiiara","lil kiiwi","Gold","pop",2020,60,0.615,0.6,0.412,0.0026,0.134,0.344,113.05,0.408,5,0,225882
"3832",3832,"Florrie","Hours","Hours","pop",2021,41,0.513,0.471,0.421,5.06e-05,0.112,0.0334,115.952,0.334,0,1,196947
"3833",3833,"Transviolet","Transviolet","Girls Your Age","pop",2015,49,0.453,0.427,0.398,0.00479,0.0903,0.0536,139.249,0.114,0,0,208053
"3834",3834,"BROODS","Don't Feed The Pop Monster","Peach","pop",2019,56,0.0085,0.688,0.738,3.54e-05,0.258,0.0404,111.013,0.251,5,1,255397
"3835",3835,"Terror Jr","Bop City","3 Strikes","pop",2016,56,0.62,0.599,0.432,0.00773,0.105,0.0451,106.824,0.615,5,1,175777
"3836",3836,"Yelle","L'Ère du Verseau","Je t'aime encore","pop",2020,44,0.343,0.545,0.661,0.00557,0.224,0.0694,200.112,0.196,9,0,214637
"3837",3837,"Shura","Nothing's Real","Touch","pop",2016,58,0.568,0.731,0.662,0.00102,0.22,0.255,89.927,0.432,9,0,214556
"3838",3838,"Foxes","Sister Ray","Sister Ray","pop",2021,54,0.0229,0.635,0.873,1.33e-06,0.0693,0.0412,123.037,0.575,5,0,219866
"3839",3839,"BANKS","Goddess (Deluxe)","Someone New","pop",2014,61,0.923,0.581,0.225,0.000216,0.117,0.0333,87.12,0.373,6,0,281018
"3840",3840,"iamamiwhoami","BLUE","shadowshow","pop",2014,47,0.0493,0.522,0.785,0.00119,0.158,0.0409,94.191,0.189,5,0,324656
"3841",3841,"Carlie Hanson","Side Effects","Side Effects","pop",2019,56,0.1,0.569,0.726,0,0.244,0.178,185.946,0.373,4,1,188664
"3842",3842,"ionnalee","EVERYONE AFRAID TO BE FORGOTTEN","NOT HUMAN","pop",2018,40,0.0123,0.652,0.593,1.13e-05,0.378,0.0342,118.963,0.442,11,0,317432
"3843",3843,"Ladyhawke","Ladyhawke","My Delirium","pop",2008,47,0.000734,0.45,0.81,0.000392,0.431,0.0474,150.039,0.447,9,0,255747
"3844",3844,"MUNA","Silk Chiffon (feat. Phoebe Bridgers)","Silk Chiffon (feat. Phoebe Bridgers)","pop",2021,72,0.0156,0.622,0.736,0,0.112,0.0444,97.006,0.432,8,1,206587
"3845",3845,"Wet","Wet","Don't Wanna Be Your Girl","pop",2014,57,0.638,0.62,0.193,0.0136,0.107,0.0439,129.979,0.155,0,1,174093
"3846",3846,"Zella Day","Kicker","East of Eden","pop",2015,68,0.0355,0.598,0.803,9.66e-05,0.107,0.0349,122.889,0.567,1,0,186213
"3847",3847,"Carly Rae Jepsen","Kiss","Call Me Maybe","pop",2012,79,0.0114,0.783,0.58,2.28e-06,0.108,0.0408,120.021,0.66,7,1,193400
"3848",3848,"XYLØ","yes & no","yes & no","pop",2019,63,0.286,0.835,0.505,0.00219,0.198,0.168,118.021,0.665,8,0,178983
"3849",3849,"Glades","To Love You","Do Right","pop",2018,40,0.0504,0.749,0.688,0,0.0902,0.0289,106.991,0.668,3,1,197240
"3850",3850,"bülow","Damaged Vol. 2","You & Jennifer","pop",2018,71,0.52,0.752,0.698,0,0.211,0.306,132.058,0.347,11,1,159453
"3851",3851,"Róisín Murphy","Murphy's Law","Murphy's Law - Edit","pop",2020,55,0.0732,0.875,0.507,0.0291,0.0897,0.0602,113.026,0.73,1,0,230008
"3852",3852,"Betty Who","The Valley","I Love You Always Forever","pop",2017,56,0.336,0.747,0.687,0,0.302,0.0449,106.045,0.558,0,1,223160
"3853",3853,"Luna Shadows","Digital Pacific","Waves","pop",2021,41,0.176,0.565,0.825,4.21e-06,0.169,0.0705,121.98,0.416,8,0,218361
"3854",3854,"Nicola Roberts","Cinderella's Eyes","Beat Of My Drum","pop",2011,36,0.00866,0.726,0.827,0.0728,0.0737,0.21,127.01,0.692,8,1,177360
"3855",3855,"Ralph","Tommy","Tommy","pop",2021,47,0.0992,0.883,0.506,1.74e-05,0.0999,0.0884,122.039,0.756,9,1,170317
"3856",3856,"MARINA","Electra Heart","Bubblegum Bitch","pop",2012,57,0.000219,0.495,0.856,0,0.103,0.0311,158.024,0.609,0,0,154667
"3857",3857,"Ella Vos","White Noise (R3hab Remix)","White Noise (R3hab Remix)","pop",2017,48,0.0304,0.579,0.578,0.000229,0.1,0.0283,78.582,0.356,3,1,196433
"3858",3858,"Phoebe Ryan","Mine EP","Mine","pop",2015,52,0.0625,0.658,0.706,0,0.106,0.0304,98.967,0.427,5,1,227027
"3859",3859,"Charlotte Lawrence","Joke's On You","Joke's On You","pop",2020,67,0.23,0.476,0.652,0,0.136,0.104,190.118,0.47,2,0,184659
"3860",3860,"Natalia Kills","Trouble","Devils Don't Fly","pop",2013,58,0.237,0.606,0.663,0.000194,0.139,0.042,85.967,0.201,2,0,277867
"3861",3861,"Elohim","Elohim (Deluxe Edition)","Sleepy Eyes","pop",2019,56,0.051,0.608,0.736,0,0.215,0.165,97.038,0.489,6,1,202887
"3862",3862,"Chelsea Cutler","When I Close My Eyes","Calling All Angels (with Quinn XCII)","pop",2021,58,0.234,0.893,0.391,0,0.138,0.0512,91.035,0.358,7,1,184947
"3864",3864,"Maty Noyes","Love Songs From A Lolita","New Friends","pop",2018,60,0.033,0.675,0.72,1.3e-05,0.0311,0.21,168.039,0.593,1,0,190547
"3865",3865,"Purity Ring","Shrines","Fineshrine","pop",2012,59,0.0182,0.609,0.797,8.68e-06,0.434,0.0404,130.053,0.4,5,0,209760
"3866",3866,"FLETCHER","Bitter","Bitter","pop",2020,72,0.393,0.724,0.594,0.00116,0.0889,0.102,136.002,0.413,6,0,194750
"3867",3867,"Anna of the North","Lovers","Lovers","pop",2017,57,0.479,0.599,0.518,0.00435,0.136,0.0333,95.031,0.455,8,1,215773
"3868",3868,"Jessie Ware","Tough Love (Deluxe)","Say You Love Me","pop",2014,64,0.162,0.387,0.413,1.56e-05,0.262,0.0559,173.73,0.249,7,1,257484
"3869",3869,"Lykke Li","sex money feelings die (slowed version)","sex money feelings die - slowed version","pop",2019,76,0.471,0.797,0.44,1.57e-06,0.0849,0.0594,111.014,0.436,5,0,168811
"3870",3870,"Goldfrapp","Supernature","Ooh La La","pop",2005,60,0.00996,0.48,0.676,0.642,0.116,0.0631,144.514,0.199,4,0,204373
"3871",3871,"Empress Of","Man's World (Empress Of Remix) [feat. Pabllo Vittar]","Man's World (Empress Of Remix) [feat. Pabllo Vittar]","pop",2021,48,0.268,0.627,0.646,8.9e-05,0.126,0.0507,118.915,0.748,5,0,190642
"3872",3872,"Tove Lo","Queen Of The Clouds","Habits (Stay High)","pop",2014,75,0.0702,0.729,0.65,6.69e-05,0.0829,0.0313,110.02,0.347,5,1,209160
"3873",3873,"Sasha Alex Sloan","Dancing With Your Ghost","Dancing With Your Ghost","pop",2019,80,0.768,0.629,0.328,2.5e-05,0.103,0.029,74.953,0.389,11,1,197732
"3874",3874,"Dannii Minogue","Neon Nights (Deluxe Version)","I Begin to Wonder","pop",2003,50,0.0234,0.77,0.741,7.2e-05,0.242,0.0417,125.056,0.951,1,0,220000
"3875",3875,"King Princess","1950","1950","pop",2018,75,0.648,0.6,0.535,4.7e-06,0.162,0.107,71.912,0.269,4,1,225133
"3876",3876,"EXES","Cain","Cain","pop",2017,47,0.402,0.467,0.453,1.28e-05,0.213,0.0469,199.79,0.252,1,1,216000
"3877",3877,"Slayyyter","Mine","Mine","pop",2019,65,0.0933,0.69,0.734,0.00531,0.137,0.0316,124.033,0.459,1,1,159013
"3878",3878,"Austra","Feel It Break","Lose It","pop",2011,44,0.331,0.596,0.554,0.0862,0.126,0.0266,138.015,0.494,5,1,270707
"3879",3879,"Bat For Lashes","Two Suns","Daniel","pop",2009,54,0.0118,0.593,0.658,0.0204,0.137,0.0364,135.053,0.422,8,0,251120
"3880",3880,"RKCB","Know Love (OTR Remix)","Know Love - OTR Remix","pop",2019,56,0.258,0.687,0.711,0.00673,0.115,0.0524,120.018,0.0705,5,1,192500
"3881",3881,"ayokay","Kings of Summer (feat. Quinn XCII)","Kings of Summer - Single Version","pop",2016,61,0.222,0.734,0.661,2.18e-06,0.201,0.0356,134.93,0.253,11,1,207881
"3882",3882,"Caroline Polachek","Pang","So Hot You're Hurting My Feelings","pop",2019,67,0.0787,0.795,0.576,1.01e-05,0.121,0.0289,111.975,0.847,6,1,183861
"3883",3883,"Frankmusik","Complete Me (Deluxe Edition)","Confusion Girl (Shame Shame Shame)","pop",2009,21,0.0054,0.517,0.9,0,0.194,0.0856,179.938,0.69,9,1,179320
"3884",3884,"Lostboycrow","Valleyheart","Strawberry Sunscreen","pop",2021,54,0.0359,0.688,0.678,0,0.0331,0.0348,120.058,0.909,8,1,129000
"3885",3885,"Scissor Sisters","Ta Dah","I Don't Feel Like Dancin'","pop",2006,61,0.0195,0.707,0.923,0,0.342,0.0276,108.023,0.845,7,1,288360
"3886",3886,"Agnes","Dance Love Pop (The Love Love Love Edition)","Release Me","pop",2009,64,0.00645,0.621,0.923,7.28e-05,0.108,0.0321,127.973,0.716,2,0,256213
"3887",3887,"Tei Shi","La Linda","Even If It Hurts","pop",2019,51,0.295,0.738,0.675,0.00296,0.12,0.0405,95.995,0.616,11,0,251053
"3888",3888,"Beth Ditto","Fake Sugar","Fire","pop",2017,43,0.0126,0.679,0.678,0.0663,0.087,0.0415,88.95,0.365,0,1,189560
"3889",3889,"Brooke Candy","SEXORCISM","Cum (feat. Iggy Azalea)","pop",2019,52,0.183,0.942,0.893,0.000248,0.113,0.22,135.992,0.672,1,1,157375
"3890",3890,"Nightly","Talk You Down","Twenty Something","pop",2019,58,0.096,0.641,0.589,9.67e-05,0.208,0.0275,100.001,0.11,5,0,276957
"3891",3891,"Niki & The Dove","Everybody’s Heart Is Broken Now (Deluxe)","You Want The Sun","pop",2016,39,0.169,0.908,0.675,0.0603,0.0541,0.0507,120.071,0.781,5,0,211547
"3892",3892,"Loote","lost","tomorrow tonight","pop",2019,64,0.134,0.32,0.5,0,0.108,0.0994,91.361,0.142,3,1,202600
"3893",3893,"Sam Sparro","Black & Gold (Radio Edit)","Black & Gold - Radio Edit","pop",2008,56,0.00116,0.383,0.703,2.39e-05,0.112,0.0763,135.968,0.42,4,0,212360
"3894",3894,"Fly By Midnight","Happy About Everything Else...","Lovely","pop",2019,48,0.143,0.548,0.715,2.21e-06,0.218,0.0511,159.924,0.393,0,1,176975
"3895",3895,"Santigold","Master of My Make-Believe","Disparate Youth","pop",2012,61,0.0131,0.642,0.931,0.825,0.215,0.0417,152.005,0.548,1,1,284400
"3896",3896,"The Knife","Deep Cuts","Heartbeats","pop",2003,54,0.0209,0.649,0.753,5.84e-05,0.105,0.0319,87.989,0.46,8,1,231853
"3897",3897,"Hey Violet","From The Outside","Guys My Age","pop",2017,66,0.106,0.69,0.663,0,0.0659,0.0352,122.041,0.285,8,0,213695
"3898",3898,"Bright Light Bright Light","Fun City","This Was My House (feat. Niki Haris, Donna De Lory & Initial Talk)","pop",2020,27,0.106,0.615,0.854,0.00129,0.0541,0.0398,116.001,0.668,6,0,201387
"3899",3899,"Kerli","Love Is Dead","Walking On Air","pop",2008,46,0.14,0.611,0.719,0.000278,0.182,0.0777,63.842,0.367,8,1,267040
"3900",3900,"Shoffy","Lenses","Cool Again","pop",2018,64,0.443,0.803,0.449,3.32e-05,0.127,0.0745,90.077,0.655,11,1,191935
"3901",3901,"Rebecca Black","Friday","Friday","pop",2011,51,0.0307,0.684,0.889,2.57e-06,0.775,0.102,112.004,0.582,8,0,210026
"3903",3903,"Kiesza","Sound Of A Woman","Hideaway","pop",2014,20,0.0862,0.839,0.72,0.00697,0.0772,0.0483,122.993,0.204,7,0,251987
"3904",3904,"Nadia Oh","Hot Like Wow","Hot Like Wow","pop",2008,32,0.000149,0.293,0.778,0.0641,0.287,0.374,127.14,0.393,7,1,201840
"3905",3905,"Mokita","colorblind","colorblind","pop",2019,73,0.125,0.661,0.776,0.000152,0.119,0.0366,145.993,0.17,8,1,193977
"3906",3906,"Kailee Morgue","Siren","Siren","pop",2018,61,0.454,0.603,0.512,0.00014,0.154,0.0402,145.91,0.271,10,0,200267
"3907",3907,"Wrabel","The Village","The Village","pop",2017,65,0.534,0.55,0.363,0,0.128,0.0336,121.94,0.286,5,1,230293
"3908",3908,"Kacy Hill","Simple, Sweet, and Smiling","Simple, Sweet, and Smiling","pop",2021,49,0.701,0.599,0.749,0.103,0.385,0.0855,174.073,0.413,8,1,246973
"3909",3909,"flor","come out. you're hiding (deluxe)","hold on","pop",2018,54,0.0483,0.609,0.872,0.000971,0.119,0.0447,111.967,0.534,8,1,204774
"3910",3910,"Hayley Kiyoko","demons","Demons","pop",2019,60,0.0346,0.845,0.641,0.00209,0.176,0.0444,108.985,0.528,1,0,179613
"3911",3911,"MNDR","Feed Me Diamonds (Remixes)","Feed Me Diamonds - RAC Remix","pop",2012,38,0.117,0.765,0.847,0.0106,0.109,0.0358,117.001,0.551,10,0,250818
"3912",3912,"Whethan","When I'm Down","When I'm Down","pop",2016,67,0.209,0.827,0.769,9.54e-05,0.091,0.126,93.986,0.491,7,1,164681
"3913",3913,"Georgia","Seeking Thrills (The Ultimate Thrills Edition)","Running Up That Hill","pop",2020,55,0.0586,0.627,0.806,0.0504,0.556,0.0379,114.022,0.413,1,0,188694
"3914",3914,"Tove Styrke","Kiddo","Borderline","pop",2015,50,0.000786,0.58,0.931,3.31e-06,0.0503,0.0506,142.012,0.718,8,0,203427
"3915",3915,"Aly & AJ","Insomniatic","Potential Breakup Song","pop",2007,70,0.00082,0.572,0.89,0.00937,0.564,0.039,158.038,0.765,6,0,219773
"3916",3916,"The Aces","Under My Influence","Daydream","pop",2020,63,0.0862,0.696,0.798,0,0.384,0.0578,107.018,0.817,4,1,150793
"3917",3917,"Wingtip","Heartworks","Heartworks","pop",2019,60,0.127,0.777,0.527,1.19e-05,0.0897,0.0291,105.018,0.753,5,1,159755
"3918",3918,"Kylie Minogue","Fever","Can't Get You out of My Head","pop",2001,75,0.0263,0.766,0.563,0.683,0.115,0.0339,126.007,0.964,9,0,230640
"3919",3919,"Siobhan Donaghy","Ghosts","Ghosts","pop",2007,29,0.00799,0.59,0.69,0.0344,0.193,0.0339,142.487,0.675,4,0,235640
"3920",3920,"CHVRCHES","The Bones Of What You Believe","The Mother We Share","pop",2013,42,0.0347,0.452,0.716,7.85e-06,0.294,0.0313,174.037,0.317,1,1,190160
"3921",3921,"Robotaki","Meant to Be","Meant to Be","pop",2019,0,0.0123,0.668,0.653,0.00323,0.269,0.0972,119.926,0.49,0,1,219735
"3922",3922,"Grimes","We Appreciate Power","We Appreciate Power","pop",2018,0,0.00898,0.534,0.899,4.32e-05,0.4,0.0509,108.033,0.432,2,0,334688
"3923",3923,"C2C","Tetra","Delta","pop",2012,48,0.00461,0.698,0.829,0.117,0.101,0.127,120,0.416,2,0,224200
"3924",3924,"GRiZ","Good Will Prevail","Can't Hold Me Down","pop",2016,52,0.00259,0.541,0.933,0.000523,0.136,0.12,89.981,0.144,9,1,216838
"3925",3925,"Perturbator","Dangerous Days","Future Club","pop",2014,57,0.00108,0.448,0.955,0.837,0.371,0.0441,99.994,0.39,5,0,289187
"3926",3926,"Lorn","RARITIES","SEGA SUNSET","pop",2019,52,0.917,0.588,0.887,0.949,0.121,0.0536,126.538,0.254,1,1,182000
"3927",3927,"The Glitch Mob","Drink the Sea","Animus Vox","pop",2010,51,0.161,0.68,0.533,0.753,0.319,0.0391,99.946,0.412,10,0,404080
"3928",3928,"TWRP","Together Through Time","Synthesize Her","pop",2018,0,0.0377,0.629,0.797,0.303,0.188,0.037,129.983,0.7,1,0,274480
"3929",3929,"Orax","Deeper","Spirit","pop",2017,35,9.07e-05,0.478,0.861,0.765,0.0908,0.0308,120.003,0.199,4,1,330125
"3930",3930,"Röyksopp","In the End (Lost Tapes)","In the End (Lost Tapes)","pop",2019,39,0.0159,0.357,0.544,0.784,0.0639,0.0371,114.957,0.146,7,1,376721
"3931",3931,"Moderat","Moderat","A New Error","pop",2009,62,0.0287,0.717,0.46,0.785,0.0661,0.0372,110.993,0.0961,11,0,367307
"3932",3932,"Danger","太鼓","0:59","pop",2017,7,0.0342,0.872,0.384,0.852,0.112,0.0623,132.027,0.455,10,0,254545
"3933",3933,"Mr. Oizo","Lambs Anger","Positif","pop",2008,44,0.000409,0.744,0.928,0.624,0.132,0.0495,123.014,0.507,10,0,171120
"3934",3934,"The Prodigy","The Fat of the Land","Climbatize","pop",1997,0,0.000531,0.558,0.953,0.929,0.0852,0.0577,129.038,0.0743,5,0,398333
"3935",3935,"Daft Punk","TRON: Legacy","Derezzed - From ""TRON: Legacy""/Score","pop",2010,55,0.00166,0.54,0.635,0.788,0.209,0.0519,119.995,0.126,1,1,104120
"3937",3937,"The Enigma Tng","Midnight","Egyptian Night Club","pop",2016,32,0.000712,0.377,0.95,0.92,0.124,0.407,196.038,0.0477,9,1,368612
"3938",3938,"Mega Drive","Hardwired V1.4","I Am the Program (Perturbator Remix)","pop",2015,36,0.000152,0.534,0.983,0.229,0.128,0.0469,116.018,0.168,2,1,273109
"3939",3939,"NERO","Between II Worlds","Into The Night","pop",2015,39,0.0287,0.536,0.799,0.00197,0.932,0.052,121.963,0.0521,3,1,312610
"3940",3940,"Home","Falling into Place","Head First","pop",2016,53,0.000348,0.681,0.743,0.809,0.0958,0.0412,133.997,0.426,5,0,213133
"3942",3942,"Night Club","Requiem for Romance","Show It 2 Me","pop",2016,51,0.0865,0.833,0.708,0.0443,0.103,0.069,102,0.607,2,1,248284
"3943",3943,"Pryda","Choo","The End Is Just The Beginning","pop",2016,29,0.0143,0.721,0.938,0.844,0.299,0.0407,126.001,0.0608,5,1,591617
"3944",3944,"Runaway Droid","Something Blue","Something Blue","pop",2020,5,0.119,0.467,0.809,0,0.136,0.0529,105.038,0.375,8,1,265286
"3945",3945,"M|O|O|N","Quixotic","Quixotic","pop",2013,15,0.0454,0.709,0.45,0.882,0.0977,0.0521,118.011,0.34,0,1,345763
"3946",3946,"Chromatics","Night Drive","Accelerator","pop",2007,0,0.00349,0.524,0.839,0.932,0.0847,0.0815,195.191,0.279,6,1,448005
"3947",3947,"Kavinsky","OutRun","Deadcruiser","pop",2013,31,0.00108,0.517,0.699,0.837,0.262,0.0507,176.034,0.407,6,1,213200
"3948",3948,"Wizard","Purple Sky EP","Purple Sky","pop",2016,42,0.0409,0.594,0.402,0.826,0.111,0.0299,113.016,0.092,4,0,242051
"3949",3949,"Iammanolis","Dayte","My Future Girlfriend","pop",2016,26,0.129,0.623,0.759,0.797,0.0954,0.0371,110.002,0.953,0,1,269800
"3950",3950,"INZO","Overthinker","Overthinker","pop",2018,0,0.0311,0.472,0.605,0.0308,0.101,0.134,128.375,0.212,8,1,268000
"3951",3951,"The Japanese Popstars","Let Go","Let Go","pop",2010,31,0.000969,0.727,0.81,0.526,0.333,0.0524,128.008,0.442,9,0,322160
"3952",3952,"Neon Nox","Syndicate Shadow","Fahrenheit","pop",2018,46,0.0853,0.546,0.85,0.711,0.0964,0.0373,104.996,0.199,10,0,323000
"3953",3953,"Grum","Heartbeats","Cybernetic","pop",2010,0,5.72e-05,0.551,0.851,0.346,0.086,0.0381,124.01,0.275,0,1,255431
"3954",3954,"Night Club","Scary World","Scary World","pop",2018,43,0.000733,0.73,0.82,0.00518,0.0954,0.0319,102.028,0.701,1,1,190827
"3955",3955,"Lifelike","Miami Nice","Miami Nice, Pt. 1","pop",2018,36,0.258,0.717,0.573,0.833,0.142,0.0708,100.002,0.894,10,0,355200
"3956",3956,"We Are All Astronauts","The Machines EP","Ether","pop",2017,24,0.352,0.159,0.318,0.0969,0.156,0.0314,79.872,0.0334,7,0,356443
"3957",3957,"Muse","Simulation Theory (Super Deluxe)","Propaganda","pop",2018,50,0.0251,0.754,0.675,0.00419,0.513,0.0939,95.024,0.432,2,1,180507
"3958",3958,"Harrison","Checkpoint Titanium","Lotus","pop",2016,0,0.0341,0.772,0.796,0.924,0.165,0.0601,109.967,0.118,0,1,183264
"3959",3959,"Charmes","Back 2 The Basics EP","What's Up!?","pop",2016,39,0.0377,0.891,0.975,0.481,0.199,0.0871,123.003,0.076,7,1,220383
"3960",3960,"Daft Punk","Human After All","Robot Rock","pop",2005,54,6.94e-06,0.59,0.787,0.845,0.0293,0.0512,111.926,0.598,7,1,287720
"3961",3961,"Virtual Mage","Moondust","After the Rain","pop",2020,42,0.662,0.646,0.467,0.792,0.0861,0.0476,120.036,0.441,0,0,180000
"3962",3962,"Skylar Spence","Portals Summer II","Private Caller","pop",2013,51,0.000118,0.571,0.805,0.816,0.0672,0.196,101.01,0.61,10,0,228119
"3963",3963,"CHVRCHES","Love Is Dead","My Enemy","pop",2018,33,0.107,0.556,0.571,0,0.115,0.0309,133.985,0.0769,2,0,233079
"3964",3964,"Purity Ring","Shrines","Fineshrine","pop",2012,0,0.018,0.609,0.798,8.68e-06,0.434,0.0404,130.034,0.401,5,0,209760
"3965",3965,"Neon Indian","Era Extraña","Polish Girl","pop",2011,0,0.00434,0.631,0.883,5.3e-05,0.138,0.0357,111.979,0.441,9,0,264000
"3966",3966,"MGMT","Oracular Spectacular","Time to Pretend","pop",2007,72,8.74e-05,0.438,0.94,0.0777,0.3,0.0452,100.99,0.421,2,1,261000
"3967",3967,"Kavinsky","OutRun","Nightcall","pop",2013,60,0.00895,0.509,0.856,0.0108,0.424,0.0553,91.02,0.427,9,0,257320
"3968",3968,"Justice","Woman","Safe and Sound","pop",2016,52,7.79e-05,0.602,0.793,0.139,0.0968,0.0623,115.001,0.583,6,0,345304
"3969",3969,"Tycho","Awake (Deluxe Version)","Awake - Com Truise Remix","pop",2016,18,0.0183,0.592,0.828,0.783,0.0773,0.0438,175.99,0.614,6,1,305000
"3970",3970,"SebastiAn","Total","Embody","pop",2011,40,0.243,0.341,0.83,0.005,0.633,0.255,103.855,0.711,6,0,225627
"3971",3971,"Future Girlfriend 音楽","Pink Dance ピンクのダンス EP","Small City","pop",2016,0,0.00434,0.602,0.725,0.00326,0.193,0.284,120.086,0.753,0,1,148000
"3972",3972,"Virtual Mage","Aether","Aether","pop",2020,52,4.49e-05,0.699,0.491,0.811,0.119,0.0348,123.968,0.693,9,1,206000
"3973",3973,"Soulwax","FROM DEEWEE","Is It Always Binary","pop",2017,0,0.121,0.815,0.887,0.773,0.278,0.0526,109.96,0.93,7,1,209453
"3974",3974,"Airbird & Napolian","Mr. Foolish","In The Zone","pop",2015,0,0.0648,0.635,0.849,0.47,0.255,0.13,89.951,0.829,0,1,173618
"3975",3975,"Gunship","GUNSHIP","Tech Noir","pop",2015,55,0.0809,0.505,0.622,0.000789,0.212,0.0321,86.006,0.194,10,1,297432
"3976",3976,"Virtual Mage","Moondust","Sleepy","pop",2020,45,0.0274,0.586,0.566,0.759,0.142,0.0272,90.02,0.296,7,1,212500
"3977",3977,"Vector Seven","Dark Metropolis","Carnage","pop",2019,35,0.000133,0.609,0.787,0.932,0.125,0.0384,99.997,0.0717,1,1,192000
